start_ind,end_ind
1307161,1307309
1307310,1307399
1307400,1307478
1307479,1307624
1307625,1307769
1307770,1307828
1307829,1307932
1307933,1307999
1308000,1308087
1308088,1308268
1308269,1309950
1309951,1310002
1310003,1310066
1310067,1310213
1310214,1310350
1310351,1310428
1310429,1310547
1310548,1310753
1310754,1310810
1310811,1310867
1310868,1311346
1311347,1311403
1311404,1311489
1311490,1311670
1311671,1311804
1311805,1311893
1311894,1312093
1312094,1312149
1312150,1312206
1312207,1312373
1312374,1312579
1312580,1312631
1312632,1312685
1312686,1312742
1312743,1315733
1315734,1315850
1315851,1316059
1316060,1316146
1316147,1316257
1316258,1316342
1316343,1316480
1316481,1316535
1316536,1316689
1316690,1316832
1316833,1317051
1317052,1317117
1317118,1317202
1317203,1317258
1317259,1317341
1317342,1317576
1317577,1317705
1317706,1317774
1317775,1317850
1317851,1317938
1317939,1318004
1318005,1318056
1318057,1318186
1318187,1318241
1318242,1318297
1318298,1318347
1318348,1318416
1318417,1318479
1318480,1318540
1318541,1318590
1318591,1318681
1318682,1318809
1318810,1318881
1318882,1318934
1318935,1319001
1319002,1319060
1319061,1319139
1319140,1319298
1319299,1319375
1319376,1319532
1319533,1319611
1319612,1319686
1319687,1319747
1319748,1319866
1319867,1319963
1319964,1320182
1320183,1320274
1320275,1320338
1320339,1320483
1320484,1320681
1320682,1321491
1321492,1321575
1321576,1321628
1321629,1323183
1323184,1323280
1323281,1323364
1323365,1323747
1323748,1323818
1323819,1323871
1323872,1323956
1323957,1324006
1324007,1324056
1324057,1324150
1324151,1324901
1324902,1325273
1325274,1326086
1326087,1326139
1326140,1326239
1326240,1326325
1326326,1326386
1326387,1326664
1326665,1326803
1326804,1327037
1327038,1327101
1327102,1327295
1327296,1327771
1327772,1327824
1327825,1327874
1327875,1327931
1327932,1328998
1328999,1329069
1329070,1329177
1329178,1329315
1329316,1329378
1329379,1329498
1329499,1329629
1329630,1329716
1329717,1329781
1329782,1329904
1329905,1330034
1330035,1330094
1330095,1330156
1330157,1330403
1330404,1331774
1331775,1332402
1332403,1332575
1332576,1332638
1332639,1332693
1332694,1332842
1332843,1332926
1332927,1333047
1333048,1333130
1333131,1334286
1334287,1334440
1334441,1334512
1334513,1334693
1334694,1334744
1334745,1334804
1334805,1334872
1334873,1334994
1334995,1335253
1335254,1335384
1335385,1335472
1335473,1335611
1335612,1335670
1335671,1335745
1335746,1335822
1335823,1335874
1335875,1335956
1335957,1336032
1336033,1336160
1336161,1336386
1336387,1336437
1336438,1336509
1336510,1336805
1336806,1336951
1336952,1337148
1337149,1337479
1337480,1337536
1337537,1337622
1337623,1337687
1337688,1337749
1337750,1337809
1337810,1337888
1337889,1337950
1337951,1338007
1338008,1338153
1338154,1338323
1338324,1338513
1338514,1338567
1338568,1338640
1338641,1338718
1338719,1338770
1338771,1338888
1338889,1338975
1338976,1339386
1339387,1339547
1339548,1339641
1339642,1339742
1339743,1339821
1339822,1339906
1339907,1339989
1339990,1340062
1340063,1340147
1340148,1340223
1340224,1340282
1340283,1340354
1340355,1340406
1340407,1340477
1340478,1340573
1340574,1340793
1340794,1341636
1341637,1341767
1341768,1341859
1341860,1341919
1341920,1342051
1342052,1342125
1342126,1342515
1342516,1342594
1342595,1342663
1342664,1342716
1342717,1342776
1342777,1342854
1342855,1342908
1342909,1343143
1343144,1343195
1343196,1343255
1343256,1343439
1343440,1343497
1343498,1343632
1343633,1343684
1343685,1343747
1343748,1343836
1343837,1343948
1343949,1344020
1344021,1344074
1344075,1344130
1344131,1344241
1344242,1344463
1344464,1344570
1344571,1344650
1344651,1344750
1344751,1345001
1345002,1345234
1345235,1345299
1345300,1345644
1345645,1345729
1345730,1345791
1345792,1346186
1346187,1346242
1346243,1346304
1346305,1346366
1346367,1346417
1346418,1346540
1346541,1346662
1346663,1346757
1346758,1346830
1346831,1346924
1346925,1346997
1346998,1347047
1347048,1347123
1347124,1347480
1347481,1347613
1347614,1348041
1348042,1348168
1348169,1348221
1348222,1348304
1348305,1348370
1348371,1349332
1349333,1349484
1349485,1350407
1350408,1350467
1350468,1350543
1350544,1350675
1350676,1350783
1350784,1350907
1350908,1351046
1351047,1351112
1351113,1351169
1351170,1351239
1351240,1351360
1351361,1351418
1351419,1351561
1351562,1351626
1351627,1351751
1351752,1351938
1351939,1352082
1352083,1352153
1352154,1352276
1352277,1352330
1352331,1352437
1352438,1352506
1352507,1352563
1352564,1352663
1352664,1352860
1352861,1358588
1358589,1358663
1358664,1358747
1358748,1358804
1358805,1358861
1358862,1358917
1358918,1359030
1359031,1359130
1359131,1359503
1359504,1359570
1359571,1359707
1359708,1359758
1359759,1362631
1362632,1362841
1362842,1362903
1362904,1362963
1362964,1363020
1363021,1363085
1363086,1363166
1363167,1363230
1363231,1363371
1363372,1363481
1363482,1363559
1363560,1363758
1363759,1363837
1363838,1363964
1363965,1364022
1364023,1364076
1364077,1364153
1364154,1364212
1364213,1364322
1364323,1364385
1364386,1364446
1364447,1364502
1364503,1364870
1364871,1364945
1364946,1365074
1365075,1365170
1365171,1365332
1365333,1365414
1365415,1365467
1365468,1365684
1365685,1365741
1365742,1365850
1365851,1365961
1365962,1366454
1366455,1366518
1366519,1366606
1366607,1366694
1366695,1366771
1366772,1367085
1367086,1367250
1367251,1367382
1367383,1367559
1367560,1367706
1367707,1367834
1367835,1367928
1367929,1368069
1368070,1368347
1368348,1368403
1368404,1368471
1368472,1368715
1368716,1368871
1368872,1368964
1368965,1369085
1369086,1369139
1369140,1369205
1369206,1369277
1369278,1369333
1369334,1369392
1369393,1369454
1369455,1369512
1369513,1369591
1369592,1370006
1370007,1370123
1370124,1370179
1370180,1370230
1370231,1370293
1370294,1370551
1370552,1370606
1370607,1370711
1370712,1370968
1370969,1371094
1371095,1371195
1371196,1371433
1371434,1371513
1371514,1371620
1371621,1371686
1371687,1371802
1371803,1371872
1371873,1371957
1371958,1372057
1372058,1372481
1372482,1372556
1372557,1372609
1372610,1372883
1372884,1372974
1372975,1373169
1373170,1373220
1373221,1373271
1373272,1374063
1374064,1374357
1374358,1374418
1374419,1374472
1374473,1374595
1374596,1374688
1374689,1374738
1374739,1374845
1374846,1374930
1374931,1375039
1375040,1375428
1375429,1375520
1375521,1375613
1375614,1375672
1375673,1375738
1375739,1376382
1376383,1376493
1376494,1376565
1376566,1376619
1376620,1376745
1376746,1376809
1376810,1376903
1376904,1376986
1376987,1377046
1377047,1377163
1377164,1377256
1377257,1377316
1377317,1377486
1377487,1377544
1377545,1377683
1377684,1377755
1377756,1378091
1378092,1378149
1378150,1378229
1378230,1378279
1378280,1378375
1378376,1378456
1378457,1378625
1378626,1378837
1378838,1378930
1378931,1378982
1378983,1379066
1379067,1379325
1379326,1379413
1379414,1379519
1379520,1379857
1379858,1379922
1379923,1379994
1379995,1380129
1380130,1380196
1380197,1380269
1380270,1380440
1380441,1380504
1380505,1380569
1380570,1380962
1380963,1381120
1381121,1381226
1381227,1381298
1381299,1381361
1381362,1381422
1381423,1381519
1381520,1384392
1384393,1384541
1384542,1384757
1384758,1384812
1384813,1384952
1384953,1385228
1385229,1385338
1385339,1385489
1385490,1385548
1385549,1385648
1385649,1385935
1385936,1386058
1386059,1386108
1386109,1386208
1386209,1386276
1386277,1386402
1386403,1386480
1386481,1386531
1386532,1386779
1386780,1386978
1386979,1387028
1387029,1387136
1387137,1387225
1387226,1387280
1387281,1387423
1387424,1387493
1387494,1387565
1387566,1387827
1387828,1387991
1387992,1388057
1388058,1388125
1388126,1388183
1388184,1388375
1388376,1388427
1388428,1388517
1388518,1388596
1388597,1388661
1388662,1388811
1388812,1389219
1389220,1389281
1389282,1389343
1389344,1389465
1389466,1389547
1389548,1389668
1389669,1389737
1389738,1389817
1389818,1389904
1389905,1389958
1389959,1390282
1390283,1390450
1390451,1390566
1390567,1390686
1390687,1390865
1390866,1390935
1390936,1391041
1391042,1391106
1391107,1391186
1391187,1391458
1391459,1391609
1391610,1391660
1391661,1391753
1391754,1391817
1391818,1391939
1391940,1391992
1391993,1393276
1393277,1393476
1393477,1393565
1393566,1393618
1393619,1393700
1393701,1393756
1393757,1393953
1393954,1394011
1394012,1394063
1394064,1394151
1394152,1396201
1396202,1396282
1396283,1396338
1396339,1396391
1396392,1396518
1396519,1396585
1396586,1396635
1396636,1396716
1396717,1396792
1396793,1396857
1396858,1396950
1396951,1397006
1397007,1397066
1397067,1397162
1397163,1397217
1397218,1397296
1397297,1397599
1397600,1397654
1397655,1397746
1397747,1397804
1397805,1397888
1397889,1398021
1398022,1398333
1398334,1398598
1398599,1398659
1398660,1399081
1399082,1399155
1399156,1399255
1399256,1399332
1399333,1399391
1399392,1399499
1399500,1399571
1399572,1399624
1399625,1399868
1399869,1399925
1399926,1400012
1400013,1400068
1400069,1400156
1400157,1400221
1400222,1400300
1400301,1400739
1400740,1400814
1400815,1400891
1400892,1400981
1400982,1401081
1401082,1401152
1401153,1402177
1402178,1402236
1402237,1402426
1402427,1402752
1402753,1402875
1402876,1402981
1402982,1403082
1403083,1403242
1403243,1403336
1403337,1403386
1403387,1403521
1403522,1403645
1403646,1403759
1403760,1403969
1403970,1404021
1404022,1404134
1404135,1404233
1404234,1404490
1404491,1404568
1404569,1404714
1404715,1404770
1404771,1404905
1404906,1404965
1404966,1405087
1405088,1405316
1405317,1406335
1406336,1406425
1406426,1406612
1406613,1406694
1406695,1406816
1406817,1406919
1406920,1407071
1407072,1407132
1407133,1407242
1407243,1407294
1407295,1407414
1407415,1407671
1407672,1407723
1407724,1407806
1407807,1407856
1407857,1407917
1407918,1408023
1408024,1408097
1408098,1408156
1408157,1408492
1408493,1409087
1409088,1409907
1409908,1409976
1409977,1410080
1410081,1411607
1411608,1411754
1411755,1411815
1411816,1411925
1411926,1412020
1412021,1412075
1412076,1412143
1412144,1412225
1412226,1412336
1412337,1412410
1412411,1412780
1412781,1412837
1412838,1412920
1412921,1412998
1412999,1413054
1413055,1413177
1413178,1413246
1413247,1413298
1413299,1413402
1413403,1413478
1413479,1413819
1413820,1413870
1413871,1413964
1413965,1414105
1414106,1414162
1414163,1414223
1414224,1414628
1414629,1414862
1414863,1414927
1414928,1415125
1415126,1415196
1415197,1415286
1415287,1415413
1415414,1415506
1415507,1415576
1415577,1417327
1417328,1417549
1417550,1417814
1417815,1417893
1417894,1417958
1417959,1418087
1418088,1418142
1418143,1418193
1418194,1418244
1418245,1418389
1418390,1418522
1418523,1418574
1418575,1418624
1418625,1418679
1418680,1418747
1418748,1418897
1418898,1418980
1418981,1419054
1419055,1419121
1419122,1419279
1419280,1419359
1419360,1419416
1419417,1419553
1419554,1419875
1419876,1419969
1419970,1420101
1420102,1420163
1420164,1420788
1420789,1420904
1420905,1420965
1420966,1421016
1421017,1421068
1421069,1421240
1421241,1421383
1421384,1421445
1421446,1421661
1421662,1421790
1421791,1421956
1421957,1422124
1422125,1422199
1422200,1422355
1422356,1422519
1422520,1422786
1422787,1422863
1422864,1423036
1423037,1423092
1423093,1423199
1423200,1423281
1423282,1423356
1423357,1423483
1423484,1423539
1423540,1423595
1423596,1423649
1423650,1423711
1423712,1423781
1423782,1423857
1423858,1423928
1423929,1424080
1424081,1424193
1424194,1424245
1424246,1424314
1424315,1424572
1424573,1424703
1424704,1424933
1424934,1425018
1425019,1425148
1425149,1425216
1425217,1425266
1425267,1425702
1425703,1426007
1426008,1426395
1426396,1426461
1426462,1426521
1426522,1426977
1426978,1427057
1427058,1427130
1427131,1427194
1427195,1427280
1427281,1427350
1427351,1427468
1427469,1427535
1427536,1427613
1427614,1427737
1427738,1427838
1427839,1427972
1427973,1428024
1428025,1428130
1428131,1428230
1428231,1428284
1428285,1428347
1428348,1428428
1428429,1428543
1428544,1428753
1428754,1429033
1429034,1429095
1429096,1429397
1429398,1429511
1429512,1429579
1429580,1429633
1429634,1429685
1429686,1429811
1429812,1429960
1429961,1430024
1430025,1430144
1430145,1430298
1430299,1430426
1430427,1430580
1430581,1430645
1430646,1430717
1430718,1430815
1430816,1430990
1430991,1431078
1431079,1431128
1431129,1431178
1431179,1431247
1431248,1431316
1431317,1431389
1431390,1431441
1431442,1431510
1431511,1431828
1431829,1431893
1431894,1431947
1431948,1432001
1432002,1432128
1432129,1432193
1432194,1432393
1432394,1432443
1432444,1432608
1432609,1432664
1432665,1432718
1432719,1432774
1432775,1432867
1432868,1432917
1432918,1432980
1432981,1433119
1433120,1433407
1433408,1433466
1433467,1433524
1433525,1433661
1433662,1433737
1433738,1433812
1433813,1434584
1434585,1434699
1434700,1434823
1434824,1434901
1434902,1434980
1434981,1435064
1435065,1435138
1435139,1435326
1435327,1435384
1435385,1435434
1435435,1435502
1435503,1435562
1435563,1435957
1435958,1436009
1436010,1436214
1436215,1436266
1436267,1436325
1436326,1436435
1436436,1436532
1436533,1436615
1436616,1436725
1436726,1436777
1436778,1436832
1436833,1436882
1436883,1436965
1436966,1437038
1437039,1437104
1437105,1437240
1437241,1437319
1437320,1437394
1437395,1437469
1437470,1437595
1437596,1437699
1437700,1437778
1437779,1437917
1437918,1437984
1437985,1438152
1438153,1438204
1438205,1438310
1438311,1438445
1438446,1438536
1438537,1438689
1438690,1438745
1438746,1439007
1439008,1439076
1439077,1439151
1439152,1439246
1439247,1439310
1439311,1439468
1439469,1439554
1439555,1439622
1439623,1440106
1440107,1440156
1440157,1440207
1440208,1440262
1440263,1440325
1440326,1440546
1440547,1440684
1440685,1440767
1440768,1440825
1440826,1440891
1440892,1441116
1441117,1441221
1441222,1441277
1441278,1441419
1441420,1441472
1441473,1441815
1441816,1441887
1441888,1442692
1442693,1442753
1442754,1442953
1442954,1443800
1443801,1443905
1443906,1444106
1444107,1444179
1444180,1444287
1444288,1444390
1444391,1444493
1444494,1444549
1444550,1444614
1444615,1444904
1444905,1444980
1444981,1445057
1445058,1445136
1445137,1445204
1445205,1445257
1445258,1445393
1445394,1445445
1445446,1445502
1445503,1445580
1445581,1445741
1445742,1445835
1445836,1446020
1446021,1446135
1446136,1446186
1446187,1446246
1446247,1446321
1446322,1446385
1446386,1446712
1446713,1446788
1446789,1446839
1446840,1446919
1446920,1447016
1447017,1447113
1447114,1447195
1447196,1447285
1447286,1447392
1447393,1447610
1447611,1447766
1447767,1447868
1447869,1448715
1448716,1449285
1449286,1449370
1449371,1449420
1449421,1449474
1449475,1449685
1449686,1449776
1449777,1449831
1449832,1449882
1449883,1449977
1449978,1450052
1450053,1450108
1450109,1450167
1450168,1450218
1450219,1450272
1450273,1450514
1450515,1450659
1450660,1450711
1450712,1450780
1450781,1450908
1450909,1450989
1450990,1451072
1451073,1451198
1451199,1451319
1451320,1452150
1452151,1452325
1452326,1452398
1452399,1452481
1452482,1452537
1452538,1452592
1452593,1452724
1452725,1452982
1452983,1453209
1453210,1453333
1453334,1453405
1453406,1453466
1453467,1453544
1453545,1453647
1453648,1453705
1453706,1453771
1453772,1454051
1454052,1457370
1457371,1457420
1457421,1457471
1457472,1457737
1457738,1457837
1457838,1457890
1457891,1458100
1458101,1458164
1458165,1458286
1458287,1458350
1458351,1458557
1458558,1458616
1458617,1458735
1458736,1458828
1458829,1459014
1459015,1459070
1459071,1459173
1459174,1459246
1459247,1459305
1459306,1459840
1459841,1459902
1459903,1459977
1459978,1460131
1460132,1460368
1460369,1460442
1460443,1460529
1460530,1460596
1460597,1460680
1460681,1460730
1460731,1460822
1460823,1460894
1460895,1460945
1460946,1461016
1461017,1461089
1461090,1461800
1461801,1461871
1461872,1461930
1461931,1462003
1462004,1462665
1462666,1462839
1462840,1462912
1462913,1462971
1462972,1463395
1463396,1463493
1463494,1463641
1463642,1463779
1463780,1463854
1463855,1464155
1464156,1464209
1464210,1464396
1464397,1464452
1464453,1464645
1464646,1464740
1464741,1464799
1464800,1464929
1464930,1467938
1467939,1468028
1468029,1468087
1468088,1468280
1468281,1468354
1468355,1468415
1468416,1468525
1468526,1468657
1468658,1468707
1468708,1468877
1468878,1468961
1468962,1469024
1469025,1469091
1469092,1469144
1469145,1469213
1469214,1469279
1469280,1469395
1469396,1470094
1470095,1470160
1470161,1470221
1470222,1470276
1470277,1470363
1470364,1470477
1470478,1470570
1470571,1470691
1470692,1470830
1470831,1470917
1470918,1471059
1471060,1471124
1471125,1471205
1471206,1471295
1471296,1471378
1471379,1471435
1471436,1471559
1471560,1471610
1471611,1472130
1472131,1472190
1472191,1472339
1472340,1472427
1472428,1472612
1472613,1472746
1472747,1472992
1472993,1473052
1473053,1473138
1473139,1473201
1473202,1473329
1473330,1473384
1473385,1473612
1473613,1473762
1473763,1473894
1473895,1474067
1474068,1474122
1474123,1474187
1474188,1474241
1474242,1475036
1475037,1475087
1475088,1475435
1475436,1475628
1475629,1475717
1475718,1475855
1475856,1475919
1475920,1476183
1476184,1476322
1476323,1476405
1476406,1476498
1476499,1476577
1476578,1476920
1476921,1476979
1476980,1477224
1477225,1477308
1477309,1477366
